StartTime,EndTime,FilteredVolume,FilteredDuration,FilteredFlowRate,OriginalVolume,OriginalDuration,OriginalFlowRate,Number_of_peaks,Peak_Value,Cluster
2019-10-04 16:55:54,2019-10-04 16:57:02,3.1214250000000003,1.2,2.6011875000000004,3.54365,1.2,2.8786475000000005,2,5,0
2019-10-04 16:56:30,2019-10-04 16:56:30,0.041619,0.06666666666666667,0.6242850000000001,0.08338,0.06666666666666667,0.6242850000000001,0,1,1
2019-10-04 17:55:58,2019-10-04 17:57:10,2.91333,1.2666666666666666,2.299997368421053,3.08506,1.2666666666666666,2.299997368421053,2,4,0
2019-10-04 17:56:06,2019-10-04 17:56:46,0.457809,0.7333333333333333,0.6242850000000001,0.54197,0.7333333333333333,0.6242850000000001,0,1,1
2019-10-04 20:55:14,2019-10-04 21:01:22,7.699515000000001,6.2,1.2418572580645162,9.1718,6.2,1.2351445161290324,6,2,5
2019-10-04 20:55:18,2019-10-04 20:56:46,3.787329,1.5333333333333334,2.4699971739130433,4.21069,1.5333333333333334,2.442854347826087,3,5,0
2019-10-04 20:55:26,2019-10-04 20:55:30,0.083238,0.13333333333333333,0.6242850000000001,0.16676,0.13333333333333333,1.2485700000000002,1,4,1
2019-10-04 20:58:42,2019-10-04 20:59:58,2.330664,1.3333333333333333,1.7479980000000002,2.79323,1.3333333333333333,1.84164075,1,4,0
2019-10-05 09:39:34,2019-10-05 09:40:38,2.3722830000000004,1.1333333333333333,2.0931908823529417,2.54309,1.1333333333333333,2.1666361764705884,5,4,0
2019-10-05 09:39:58,2019-10-05 09:40:14,0.20809500000000003,0.3333333333333333,0.6242850000000001,0.29183,0.3333333333333333,0.6242850000000001,0,1,1
2019-10-05 10:36:02,2019-10-05 10:37:50,3.287901,1.8666666666666667,1.7613755357142857,3.79379,1.8666666666666667,1.9174467857142858,2,4,0
2019-10-05 10:36:10,2019-10-05 10:36:42,0.37457100000000004,0.6,0.6242850000000001,0.62535,0.6,0.6242850000000001,0,1,1
2019-10-05 16:10:42,2019-10-05 16:16:22,17.06379,5.733333333333333,2.976242441860465,18.67712,5.733333333333333,3.0488337209302325,9,5,5
2019-10-05 16:11:38,2019-10-05 16:12:14,2.08095,0.6666666666666666,3.1214250000000003,2.33464,0.6666666666666666,3.4335675000000005,1,10,3
2019-10-05 16:13:42,2019-10-05 16:14:26,2.4971400000000004,0.8,3.1214250000000003,2.70985,0.8,3.2774962500000004,1,10,3
2019-10-05 16:14:46,2019-10-05 16:14:50,0.083238,0.13333333333333333,0.6242850000000001,0.12507,0.13333333333333333,0.6242850000000001,0,1,1
2019-10-05 17:00:34,2019-10-05 17:10:38,13.193223000000001,10.133333333333333,1.3019627960526319,17.59318,10.133333333333333,1.7208908881578948,1,4,5
2019-10-05 17:00:46,2019-10-05 17:00:46,0.041619,0.06666666666666667,0.6242850000000001,0.04169,0.06666666666666667,0.6242850000000001,0,1,1
2019-10-05 18:46:50,2019-10-05 18:48:02,2.91333,1.2666666666666666,2.299997368421053,3.21013,1.2666666666666666,2.299997368421053,3,4,0
2019-10-05 18:47:10,2019-10-05 18:47:38,0.332952,0.5333333333333333,0.6242850000000001,0.4169,0.5333333333333333,0.6242850000000001,0,1,1
2019-10-05 18:53:10,2019-10-05 19:02:50,12.111129000000002,9.733333333333333,1.244294075342466,16.2591,9.733333333333333,1.2400181506849317,2,2,5
2019-10-05 18:53:14,2019-10-05 18:54:54,3.079806,1.7333333333333334,1.7768111538461537,3.16844,1.7333333333333334,1.8008221153846156,1,4,0
2019-10-05 18:53:30,2019-10-05 18:54:18,0.5410470000000001,0.8666666666666667,0.6242850000000001,0.87549,0.8666666666666667,0.6242850000000001,0,1,1
2019-10-05 21:09:30,2019-10-05 21:11:18,7.408182000000001,1.8666666666666667,3.968668928571429,8.12955,1.8666666666666667,3.990964821428572,2,7,3
2019-10-05 21:10:42,2019-10-05 21:11:02,0.24971400000000002,0.4,0.624285,0.29183,0.4,0.624285,0,1,1
2019-10-05 21:57:50,2019-10-05 21:59:30,3.8289480000000005,1.7333333333333334,2.2090084615384615,4.29407,1.7333333333333334,2.305052307692308,5,4,0
2019-10-05 21:58:34,2019-10-05 21:59:06,1.1237130000000002,0.6,1.8728550000000004,1.41746,0.6,2.0809500000000005,1,4,0
2019-10-05 22:31:46,2019-10-05 22:32:54,2.788473,1.2,2.3237275000000004,3.00168,1.2,2.35841,3,4,0
2019-10-05 22:32:06,2019-10-05 22:32:46,0.457809,0.7333333333333333,0.6242850000000001,0.50028,0.7333333333333333,0.6242850000000001,0,1,1
2019-10-06 08:58:34,2019-10-06 08:59:42,3.287901,1.2,2.7399175000000002,3.62703,1.2,2.91333,4,5,0
2019-10-06 08:59:06,2019-10-06 08:59:14,0.12485700000000001,0.2,0.624285,0.20845,0.2,0.624285,0,1,1
2019-10-06 14:29:22,2019-10-06 14:30:30,2.8717110000000003,1.2,2.3930925000000003,3.08506,1.2,2.35841,2,4,0
2019-10-06 14:29:30,2019-10-06 14:29:58,0.332952,0.5333333333333333,0.6242850000000001,0.4169,0.5333333333333333,0.6242850000000001,0,1,1
2019-10-06 16:25:30,2019-10-06 16:26:38,2.8717110000000003,1.2,2.3930925000000003,3.12675,1.2,2.3930925000000003,2,4,0
2019-10-06 16:25:38,2019-10-06 16:26:06,0.332952,0.5333333333333333,0.6242850000000001,0.4169,0.5333333333333333,0.6242850000000001,0,1,1
2019-10-06 16:39:50,2019-10-06 16:43:46,6.159612,4.0,1.539903,6.96223,4.0,1.6647600000000002,5,5,5
2019-10-06 16:40:54,2019-10-06 16:41:02,0.12485700000000001,0.2,0.624285,0.16676,0.2,0.624285,0,1,1
2019-10-06 18:28:14,2019-10-06 18:29:22,3.287901,1.2,2.7399175000000002,3.62703,1.2,2.8786475000000005,4,5,0
2019-10-06 18:28:34,2019-10-06 18:28:38,0.083238,0.13333333333333333,0.6242850000000001,0.12507,0.13333333333333333,0.6242850000000001,0,1,1
2019-10-06 20:12:50,2019-10-06 20:13:46,0.6242850000000001,1.0,0.6242850000000001,0.75042,1.0,0.6242850000000001,2,1,1
2019-10-06 20:12:50,2019-10-06 20:13:14,1.831236,0.4666666666666667,3.924077142857143,2.20957,0.4666666666666667,4.548362142857144,1,9,3
2019-10-06 20:13:42,2019-10-06 20:13:46,0.083238,0.13333333333333333,0.6242850000000001,0.12507,0.13333333333333333,0.6242850000000001,0,1,1
2019-10-06 21:07:42,2019-10-06 21:20:06,23.265021,12.466666666666667,1.866178155080214,23.88837,12.466666666666667,1.8761934224598933,6,3,2
2019-10-06 21:07:46,2019-10-06 21:08:50,2.1225690000000004,1.1333333333333333,1.8728550000000004,2.29295,1.1333333333333333,1.9463002941176473,3,4,0
2019-10-06 21:07:50,2019-10-06 21:08:06,0.20809500000000003,0.3333333333333333,0.6242850000000001,0.37521,0.3333333333333333,0.6242850000000001,0,1,1
2019-10-06 21:26:34,2019-10-06 21:27:42,2.788473,1.2,2.3237275000000004,3.21013,1.2,2.4277750000000005,3,4,0
2019-10-06 21:26:58,2019-10-06 21:27:22,0.291333,0.4666666666666667,0.624285,0.37521,0.4666666666666667,0.624285,0,1,1
2019-10-06 22:41:18,2019-10-06 22:42:30,2.91333,1.2666666666666666,2.299997368421053,3.25182,1.2666666666666666,2.299997368421053,3,4,0
2019-10-06 22:41:34,2019-10-06 22:41:58,0.291333,0.4666666666666667,0.624285,0.4169,0.4666666666666667,0.624285,0,1,1
2019-10-07 05:21:14,2019-10-07 05:22:42,3.079806,1.5333333333333334,2.0085691304347826,3.58534,1.5333333333333334,2.1171404347826086,3,4,0
2019-10-07 05:21:58,2019-10-07 05:22:18,0.24971400000000002,0.4,0.624285,0.37521,0.4,0.624285,0,1,1
2019-10-07 06:33:58,2019-10-07 06:35:50,5.243994000000001,1.9333333333333333,2.7124106896551727,5.50308,1.9333333333333333,2.7985189655172413,4,5,0
2019-10-07 06:34:42,2019-10-07 06:34:50,0.12485700000000001,0.2,0.624285,0.29183,0.2,0.624285,0,1,1
2019-10-07 06:37:06,2019-10-07 06:44:14,8.989704000000001,7.2,1.2485700000000002,12.215169999999999,7.2,1.2485700000000002,1,2,5
2019-10-07 06:37:10,2019-10-07 06:37:22,0.166476,0.26666666666666666,0.6242850000000001,0.33352,0.26666666666666666,0.6242850000000001,0,1,1
2019-10-07 08:29:10,2019-10-07 08:32:38,8.73999,3.533333333333333,2.473582075471698,9.33856,3.533333333333333,2.6031506603773584,3,5,0
2019-10-07 08:29:18,2019-10-07 08:29:18,0.041619,0.06666666666666667,0.6242850000000001,0.08338,0.06666666666666667,0.6242850000000001,0,1,1
2019-10-07 09:39:26,2019-10-07 09:42:22,7.2833250000000005,3.0,2.427775,7.58758,3.0,2.4416480000000003,3,4,0
2019-10-07 09:39:34,2019-10-07 09:40:10,1.0820940000000001,0.6666666666666666,1.6231410000000002,1.37577,0.6666666666666666,1.8104265000000002,2,3,0
2019-10-07 09:39:54,2019-10-07 09:40:02,0.12485700000000001,0.2,0.624285,0.16676,0.2,0.624285,0,1,1
2019-10-07 11:20:46,2019-10-07 11:36:14,19.311216,15.533333333333333,1.243211330472103,24.096819999999997,15.533333333333333,1.2458906652360517,12,2,2
2019-10-07 11:20:46,2019-10-07 11:23:54,4.952661,3.2,1.5477065625,5.62815,3.2,1.7037778125000003,7,4,5
2019-10-07 11:20:58,2019-10-07 11:21:18,0.24971400000000002,0.4,0.624285,0.50028,0.4,0.624285,2,1,1
2019-10-07 11:24:10,2019-10-07 11:24:42,0.37457100000000004,0.6,0.6242850000000001,0.45859,0.6,0.6242850000000001,2,1,1
2019-10-07 11:24:10,2019-10-07 11:24:14,0.083238,0.13333333333333333,0.6242850000000001,0.16676,0.13333333333333333,1.2485700000000002,1,3,1
2019-10-07 11:29:14,2019-10-07 11:29:30,0.37457100000000004,0.3333333333333333,1.1237130000000002,0.54197,0.3333333333333333,1.4982840000000002,1,3,1
2019-10-07 11:33:14,2019-10-07 11:34:46,1.0820940000000001,1.6,0.67630875,1.58422,1.6,0.9364275000000001,1,2,1
2019-10-07 14:06:26,2019-10-07 14:07:58,3.787329,1.6,2.367080625,4.29407,1.6,2.3930925000000003,5,4,0
2019-10-07 14:07:06,2019-10-07 14:07:42,0.9988560000000001,0.6666666666666666,1.4982840000000002,1.20901,0.6666666666666666,1.5607125000000002,2,3,0
2019-10-07 14:07:22,2019-10-07 14:07:30,0.12485700000000001,0.2,0.624285,0.20845,0.2,0.624285,0,1,1
2019-10-07 14:52:22,2019-10-07 14:53:18,1.9977120000000002,1.0,1.9977120000000002,2.25126,1.0,2.1225690000000004,2,4,0
2019-10-07 14:52:50,2019-10-07 14:53:02,0.166476,0.26666666666666666,0.6242850000000001,0.29183,0.26666666666666666,0.6242850000000001,0,1,1
2019-10-07 15:09:02,2019-10-07 15:10:14,2.8717110000000003,1.2666666666666666,2.267140263157895,3.3352,1.2666666666666666,2.299997368421053,3,4,0
2019-10-07 15:09:18,2019-10-07 15:09:30,0.166476,0.26666666666666666,0.6242850000000001,0.29183,0.26666666666666666,0.6242850000000001,0,1,1
2019-10-07 17:24:38,2019-10-07 17:29:14,5.7850410000000005,4.666666666666667,1.239651642857143,7.25406,4.666666666666667,1.2307332857142859,2,2,0
2019-10-07 17:24:42,2019-10-07 17:26:22,3.1214250000000003,1.7333333333333334,1.8008221153846156,3.16844,1.7333333333333334,1.824833076923077,1,4,0
2019-10-07 17:24:54,2019-10-07 17:25:46,0.582666,0.9333333333333333,0.624285,0.95887,0.9333333333333333,0.624285,0,1,1
2019-10-07 17:34:34,2019-10-07 17:35:42,2.830092,1.2,2.35841,3.25182,1.2,2.3930925000000003,2,4,0
2019-10-07 17:34:42,2019-10-07 17:34:58,0.20809500000000003,0.3333333333333333,0.6242850000000001,0.33352,0.3333333333333333,0.6242850000000001,0,1,1
2019-10-07 17:38:10,2019-10-07 17:40:14,8.074086000000001,2.1333333333333333,3.784727812500001,8.83828,2.1333333333333333,3.9212901562500004,5,7,0
2019-10-07 17:38:58,2019-10-07 17:39:34,0.41619000000000006,0.6666666666666666,0.6242850000000001,0.45859,0.6666666666666666,0.6242850000000001,0,1,1
2019-10-07 19:46:06,2019-10-07 19:47:14,2.8717110000000003,1.2,2.3930925000000003,3.29351,1.2,2.3930925000000003,2,4,0
2019-10-07 19:46:14,2019-10-07 19:46:26,0.166476,0.26666666666666666,0.6242850000000001,0.37521,0.26666666666666666,0.6242850000000001,0,1,1
2019-10-07 19:46:34,2019-10-07 19:46:34,0.041619,0.06666666666666667,0.6242850000000001,0.04169,0.06666666666666667,0.6242850000000001,0,1,1
2019-10-08 05:23:10,2019-10-08 05:24:22,3.412758,1.2666666666666666,2.6942826315789477,3.83548,1.2666666666666666,2.891425263157895,3,5,0
2019-10-08 05:23:38,2019-10-08 05:23:54,0.20809500000000003,0.3333333333333333,0.6242850000000001,0.25014,0.3333333333333333,0.6242850000000001,0,1,1
2019-10-08 06:16:46,2019-10-08 06:17:58,2.91333,1.2666666666666666,2.299997368421053,3.3352,1.2666666666666666,2.3328544736842107,2,4,0
2019-10-08 06:16:58,2019-10-08 06:17:14,0.20809500000000003,0.3333333333333333,0.6242850000000001,0.37521,0.3333333333333333,0.6242850000000001,0,1,1
2019-10-08 06:36:10,2019-10-08 06:37:02,1.8728550000000002,0.9333333333333333,2.0066303571428574,2.16788,0.9333333333333333,2.229589285714286,4,4,0
2019-10-08 06:36:30,2019-10-08 06:36:38,0.12485700000000001,0.2,0.624285,0.25014,0.2,0.624285,0,1,1
2019-10-08 08:14:22,2019-10-08 08:15:34,2.8717110000000003,1.2666666666666666,2.267140263157895,3.25182,1.2666666666666666,2.3328544736842107,3,4,0
2019-10-08 08:14:38,2019-10-08 08:15:02,0.291333,0.4666666666666667,0.624285,0.4169,0.4666666666666667,0.624285,0,1,1
2019-10-08 10:11:26,2019-10-08 10:20:14,21.933213000000002,8.866666666666667,2.4736706390977443,24.597099999999998,8.866666666666667,2.478364511278196,6,4,5
2019-10-08 10:11:34,2019-10-08 10:15:42,6.575802,4.2,1.565667142857143,7.54589,4.2,1.7836714285714286,3,12,3
2019-10-08 10:13:06,2019-10-08 10:13:06,0.041619,0.06666666666666667,0.6242850000000001,0.04169,0.06666666666666667,0.6242850000000001,0,1,1
2019-10-08 10:18:46,2019-10-08 10:18:46,0.041619,0.06666666666666667,0.6242850000000001,0.04169,0.06666666666666667,0.6242850000000001,0,1,1
2019-10-08 13:33:58,2019-10-08 13:45:26,14.733126,11.533333333333333,1.2774386705202312,19.51092,11.533333333333333,1.6779914739884396,1,4,5
2019-10-08 13:34:10,2019-10-08 13:34:10,0.041619,0.06666666666666667,0.6242850000000001,0.08338,0.06666666666666667,0.6242850000000001,0,1,1
2019-10-08 15:39:38,2019-10-08 16:01:22,39.871002000000004,21.8,1.8289450458715597,41.18972,21.8,1.8652184862385321,12,3,2
2019-10-08 15:39:46,2019-10-08 15:44:06,7.7827530000000005,4.4,1.7688074999999999,8.58814,4.4,1.8161018181818183,5,3,5
2019-10-08 15:44:42,2019-10-08 15:45:58,2.330664,1.3333333333333333,1.7479980000000002,2.41802,1.3333333333333333,1.7792122500000003,2,3,0
2019-10-08 15:44:50,2019-10-08 15:45:50,0.665904,1.0666666666666667,0.6242850000000001,1.16732,1.0666666666666667,1.09249875,1,2,1
2019-10-08 15:58:34,2019-10-08 16:01:02,2.3722830000000004,2.533333333333333,0.9364275000000002,3.21013,2.533333333333333,1.1664272368421054,1,2,1
2019-10-08 17:30:58,2019-10-08 17:43:54,48.111564,13.0,3.7008895384615386,49.527719999999995,13.0,3.720098307692308,8,6,2
2019-10-08 17:31:22,2019-10-08 17:32:18,1.9144740000000002,1.0,1.9144740000000002,2.20957,1.0,2.1225690000000004,4,4,0
2019-10-08 17:40:18,2019-10-08 17:41:10,1.956093,0.9333333333333333,2.095813928571429,2.20957,0.9333333333333333,2.229589285714286,1,4,0
2019-10-08 18:44:14,2019-10-08 18:53:34,11.736558,9.4,1.24857,15.50868,9.4,1.24857,3,2,5
2019-10-08 18:44:18,2019-10-08 18:45:42,3.038187,1.4666666666666666,2.071491136363637,3.08506,1.4666666666666666,2.071491136363637,1,4,0
2019-10-08 18:44:22,2019-10-08 18:45:18,0.6242850000000001,1.0,0.6242850000000001,1.12563,1.0,0.6242850000000001,0,1,1
2019-10-08 19:38:38,2019-10-08 19:56:18,33.128724000000005,17.733333333333334,1.8681611278195491,35.06129,17.733333333333334,1.8658141917293232,10,3,2
2019-10-08 19:38:42,2019-10-08 19:39:26,0.8323800000000001,0.8,1.040475,0.91718,0.8,1.040475,7,2,0
2019-10-08 19:38:50,2019-10-08 19:39:10,0.24971400000000002,0.4,0.624285,0.4169,0.4,1.040475,6,2,0
2019-10-08 19:47:06,2019-10-08 19:56:10,11.320368,9.133333333333333,1.2394563503649636,11.548129999999999,9.133333333333333,1.2394563503649636,6,2,5
2019-10-08 19:47:14,2019-10-08 19:49:46,2.9965680000000003,2.6,1.152526153846154,4.00224,2.6,1.2805846153846154,5,2,0
2019-10-08 20:11:50,2019-10-08 20:21:30,22.807212000000003,9.733333333333333,2.343206712328768,24.34696,9.733333333333333,2.4501048287671234,9,4,2
2019-10-08 20:14:02,2019-10-08 20:14:30,1.831236,0.5333333333333333,3.4335675,2.04281,0.5333333333333333,3.7457100000000003,0,9,3
2019-10-08 20:32:50,2019-10-08 20:46:54,32.005011,14.133333333333333,2.2645054952830193,36.06185,14.133333333333333,2.535421627358491,7,9,2
2019-10-08 20:33:10,2019-10-08 20:33:10,0.041619,0.06666666666666667,0.6242850000000001,0.04169,0.06666666666666667,0.6242850000000001,0,1,1
2019-10-09 05:22:54,2019-10-09 05:24:06,2.91333,1.2666666666666666,2.299997368421053,3.16844,1.2666666666666666,2.365711578947369,2,4,0
2019-10-09 05:23:14,2019-10-09 05:23:58,0.49942800000000004,0.8,0.624285,0.91718,0.8,0.624285,0,1,1
2019-10-09 06:20:50,2019-10-09 06:22:46,1.2485700000000002,2.0,0.6242850000000001,1.41746,2.0,0.6242850000000001,3,1,1
2019-10-09 06:20:50,2019-10-09 06:21:30,2.413902,0.7333333333333333,3.291684545454546,2.58478,0.7333333333333333,3.3484377272727275,2,8,3
2019-10-09 06:21:06,2019-10-09 06:21:14,0.12485700000000001,0.2,0.624285,0.20845,0.2,0.624285,0,1,1
2019-10-09 06:45:02,2019-10-09 06:54:34,11.944653,9.6,1.2442346875,15.8422,9.6,1.2529053125,3,2,5
2019-10-09 06:45:06,2019-10-09 06:46:10,1.290189,1.1333333333333333,1.1384020588235295,1.95943,1.1333333333333333,1.3220152941176473,2,2,0
2019-10-09 06:46:22,2019-10-09 06:46:34,0.166476,0.26666666666666666,0.6242850000000001,0.29183,0.26666666666666666,0.6242850000000001,0,1,1
2019-10-09 07:29:46,2019-10-09 07:31:54,5.368851,2.2,2.440386818181818,5.62815,2.2,2.4593045454545455,2,4,0
2019-10-09 07:29:50,2019-10-09 07:30:14,0.707523,0.4666666666666667,1.5161207142857143,1.08394,0.4666666666666667,1.9620385714285715,1,3,0
2019-10-09 07:38:58,2019-10-09 07:40:06,3.163044,1.2,2.63587,3.66872,1.2,2.9480125000000004,5,5,0
2019-10-09 07:39:14,2019-10-09 07:39:22,0.12485700000000001,0.2,0.624285,0.16676,0.2,0.624285,0,1,1
2019-10-09 08:32:50,2019-10-09 08:36:26,4.536471000000001,3.6666666666666665,1.2372193636363638,6.04505,3.6666666666666665,1.2599206363636366,3,2,0
2019-10-09 08:32:54,2019-10-09 08:33:18,0.37457100000000004,0.4666666666666667,0.8026521428571429,0.50028,0.4666666666666667,0.8918357142857144,1,2,1
